Time,Ticker,Price,Size,Exchange
2017-04-22 23:53:22.000,XYZ,143.425,8.45115,A
2017-04-23 00:10:02.000,XYZ,104.84,35.8149,A
2017-04-23 00:26:57.123,XYZ,105.803,43.1503,B
2017-04-23 00:43:36.827,XYZ,146.534,7.53041,B
2017-04-23 01:00:02.000,XYZ,167.659,81.7492,A
2017-04-23 01:16:42.000,XYZ,134.984,18.4684,A
2017-04-23 01:33:22.000,XYZ,198.923,1.4016,A
2017-04-23 01:50:16.908,XYZ,112.547,18.9096,B
2017-04-23 02:06:57.009,XYZ,121.506,8.61894,B
2017-04-23 02:23:37.148,XYZ,124.625,90.2858,B
2017-04-23 02:40:17.067,XYZ,163.138,74.0113,B
2017-04-23 02:56:56.910,XYZ,106.824,9.88233,B
2017-04-23 03:13:37.092,XYZ,163.305,13.4904,B
2017-04-23 03:30:17.048,XYZ,106.666,18.9429,B
2017-04-23 03:46:56.925,XYZ,118.996,84.4504,B
2017-04-23 04:03:37.059,XYZ,132.67,55.0068,B
2017-04-23 04:20:02.000,XYZ,178.829,96.9343,A
2017-04-23 04:36:56.939,XYZ,163.289,24.6868,B
2017-04-23 04:53:22.000,XYZ,118.552,98.7672,A
2017-04-23 05:10:02.000,XYZ,187.158,35.221,A
2017-04-23 05:26:42.000,XYZ,122.701,87.4263,A
2017-04-23 05:43:22.000,XYZ,131.928,59.4363,A
2017-04-23 06:00:16.968,XYZ,180.81,71.0724,B
2017-04-23 06:16:42.000,XYZ,143.928,21.2332,A
2017-04-23 06:33:22.000,XYZ,175.228,12.2326,A
2017-04-23 06:50:02.000,XYZ,162.569,43.0973,A
2017-04-23 07:06:56.922,XYZ,164.101,7.29119,B
2017-04-23 07:23:37.039,XYZ,150.772,21.2855,B
2017-04-23 07:40:02.000,XYZ,122.911,42.6098,A
2017-04-23 07:56:56.851,XYZ,135.499,38.5622,B
2017-04-23 08:13:22.000,XYZ,152.34,71.2668,A
2017-04-23 08:30:02.000,XYZ,165.405,83.3224,A
2017-04-23 08:46:42.000,XYZ,184.397,56.3983,A
2017-04-23 09:03:36.834,XYZ,132.53,46.1,B
2017-04-23 09:20:02.000,XYZ,144.716,42.0809,A
2017-04-23 09:36:56.939,XYZ,174.462,47.096,B
2017-04-23 09:53:22.000,XYZ,189.624,80.6115,A
2017-04-23 10:10:02.000,XYZ,196.455,98.81,A
2017-04-23 10:26:42.000,XYZ,175.32,93.4739,A
2017-04-23 10:43:22.000,XYZ,126.046,12.514,A
2017-04-23 11:00:02.000,XYZ,168.246,25.5273,A
2017-04-23 11:16:56.886,XYZ,180.116,41.15,B
2017-04-23 11:33:37.098,XYZ,124.788,54.1249,B
2017-04-23 11:50:17.073,XYZ,114.116,68.8891,B
2017-04-23 12:06:42.000,XYZ,168.558,98.3906,A
2017-04-23 12:23:22.000,XYZ,176.903,86.8952,A
2017-04-23 12:40:16.830,XYZ,191.502,8.17018,B
2017-04-23 12:56:56.951,XYZ,162.928,81.5985,B
2017-04-23 13:13:37.028,XYZ,127.451,13.1105,B
2017-04-23 13:30:16.971,XYZ,188.852,14.1274,B
2017-04-23 13:46:42.000,XYZ,162.672,58.8016,A
2017-04-23 14:03:36.769,XYZ,153.802,27.3535,B
2017-04-23 14:20:17.052,XYZ,192.263,28.4837,B
2017-04-23 14:36:42.000,XYZ,105.665,28.2771,A
2017-04-23 14:53:22.000,XYZ,135.631,96.4815,A
2017-04-23 15:10:16.970,XYZ,100.268,85.0996,B
2017-04-23 15:26:56.967,XYZ,105.753,53.5224,B
2017-04-23 15:43:22.000,XYZ,128.361,46.7609,A
2017-04-23 16:00:02.000,XYZ,199.133,49.7159,A
2017-04-23 16:16:42.000,XYZ,107.797,12.4237,A
2017-04-23 16:33:36.942,XYZ,160.346,89.3669,B
2017-04-23 16:50:02.000,XYZ,170.665,42.257,A
2017-04-23 17:06:57.100,XYZ,152.468,41.2786,B
2017-04-23 17:23:37.092,XYZ,104.651,18.7445,B
2017-04-23 17:40:16.930,XYZ,104.363,89.1954,B
2017-04-23 17:56:42.000,XYZ,153.837,98.8652,A
2017-04-23 18:13:22.000,XYZ,117.501,83.5263,A
2017-04-23 18:30:17.000,XYZ,195.586,29.2936,B
2017-04-23 18:46:57.026,XYZ,151.568,85.4712,B
2017-04-23 19:03:22.000,XYZ,173.689,55.6835,A
2017-04-23 19:20:17.119,XYZ,112.232,60.296,B
2017-04-23 19:36:42.000,XYZ,122.815,39.9252,A
2017-04-23 19:53:37.023,XYZ,141.14,75.4397,B
2017-04-23 20:10:02.000,XYZ,191.59,64.8139,A
2017-04-23 20:26:57.148,XYZ,164.491,58.3147,B
2017-04-23 20:43:22.000,XYZ,130.363,39.7142,A
2017-04-23 21:00:02.000,XYZ,140.759,42.264,A
2017-04-23 21:16:42.000,XYZ,109.395,98.266,A
2017-04-23 21:33:22.000,XYZ,173.252,62.383,A
2017-04-23 21:50:02.000,XYZ,167.21,43.3643,A
2017-04-23 22:06:42.000,XYZ,177.338,84.7789,A
2017-04-23 22:23:22.000,XYZ,110.147,36.7264,A
2017-04-23 22:40:17.094,XYZ,113.063,80.5805,B
2017-04-23 22:56:42.000,XYZ,107.213,85.188,A
2017-04-23 23:13:22.000,XYZ,109.773,51.2102,A
2017-04-23 23:30:16.869,XYZ,136.759,72.6529,B
2017-04-23 23:46:42.000,XYZ,131.873,82.0173,A
2017-04-24 00:03:22.000,XYZ,179.378,53.8185,A
2017-04-24 00:20:17.196,XYZ,132.226,88.5968,B
2017-04-24 00:36:57.046,XYZ,194.83,83.6773,B
2017-04-24 00:53:37.005,XYZ,199.803,88.8002,B
2017-04-24 01:10:02.000,XYZ,109.261,84.4484,A
2017-04-24 01:26:57.033,XYZ,170.182,5.20492,B
2017-04-24 01:43:22.000,XYZ,104.947,2.56844,A
2017-04-24 02:00:17.018,XYZ,126.703,99.8417,B
2017-04-24 02:16:42.000,XYZ,159.367,74.0611,A
2017-04-24 02:33:36.992,XYZ,119.713,9.8714,B
2017-04-24 02:50:16.972,XYZ,169.591,32.7546,B
2017-04-24 03:06:56.959,XYZ,175.919,84.0936,B
2017-04-24 03:23:22.000,XYZ,129.882,68.3289,A
2017-04-24 03:40:02.000,XYZ,139.17,7.60344,A
2017-04-24 03:56:42.000,XYZ,165.772,6.4099,A
2017-04-24 04:13:37.097,XYZ,100.567,40.4713,B
2017-04-24 04:30:17.004,XYZ,170.185,73.645,B
2017-04-24 04:46:42.000,XYZ,137.733,38.1033,A
2017-04-24 05:03:22.000,XYZ,194.875,79.3093,A
2017-04-24 05:20:02.000,XYZ,159.107,10.3363,A
2017-04-24 05:36:57.021,XYZ,169.239,31.8168,B
2017-04-24 05:53:36.947,XYZ,130.342,44.5054,B
2017-04-24 06:10:17.102,XYZ,193.399,43.7418,B
2017-04-24 06:26:42.000,XYZ,161.511,82.1804,A
2017-04-24 06:43:36.880,XYZ,111.504,10.7076,B
2017-04-24 07:00:17.180,XYZ,183.746,48.7869,B
2017-04-24 07:16:42.000,XYZ,122.51,89.3301,A
2017-04-24 07:33:22.000,XYZ,169.029,42.4925,A
2017-04-24 07:50:02.000,XYZ,127.131,73.1855,A
2017-04-24 08:06:56.923,XYZ,168.935,17.6058,B
2017-04-24 08:23:37.090,XYZ,108.674,64.6173,B
2017-04-24 08:40:16.930,XYZ,118.234,16.9153,B
2017-04-24 08:56:42.000,XYZ,146.871,16.0127,A
2017-04-24 09:13:22.000,XYZ,183.586,72.3434,A
2017-04-24 09:30:02.000,XYZ,135.119,11.1291,A
2017-04-24 09:46:42.000,XYZ,100.692,34.6733,A
2017-04-24 10:03:36.981,XYZ,171.5,84.9994,B
2017-04-24 10:20:16.836,XYZ,190.981,15.4506,B
2017-04-24 10:36:56.909,XYZ,141.111,36.0841,B
2017-04-24 10:53:37.008,XYZ,124.005,77.3148,B
2017-04-24 11:10:02.000,XYZ,194.481,17.0563,A
2017-04-24 11:26:57.024,XYZ,153.408,12.6671,B
2017-04-24 11:43:22.000,XYZ,123.381,80.6398,A
2017-04-24 12:00:17.024,XYZ,127.291,42.2929,B
2017-04-24 12:16:42.000,XYZ,188.798,2.52422,A
2017-04-24 12:33:37.135,XYZ,138.37,61.8602,B
2017-04-24 12:50:02.000,XYZ,189.123,49.2437,A
2017-04-24 13:06:42.000,XYZ,103.6,53.2795,A
2017-04-24 13:23:22.000,XYZ,123.586,87.7874,A
2017-04-24 13:40:02.000,XYZ,180.057,1.15463,A
2017-04-24 13:56:56.975,XYZ,112.772,85.4836,B
2017-04-24 14:13:22.000,XYZ,152.816,69.7226,A
2017-04-24 14:30:17.033,XYZ,150.803,27.781,B
2017-04-24 14:46:57.098,XYZ,113.033,7.0496,B
2017-04-24 15:03:36.993,XYZ,157.747,60.5991,B
2017-04-24 15:20:02.000,XYZ,113.476,6.09368,A
2017-04-24 15:36:56.960,XYZ,196.436,75.8989,B
2017-04-24 15:53:22.000,XYZ,146.306,2.37333,A
2017-04-24 16:10:17.131,XYZ,158.508,48.0216,B
2017-04-24 16:26:42.000,XYZ,117.897,71.9837,A
2017-04-24 16:43:22.000,XYZ,148.891,37.7523,A
2017-04-24 17:00:17.200,XYZ,183.986,97.2785,B
2017-04-24 17:16:42.000,XYZ,123.319,14.4516,A
2017-04-24 17:33:37.160,XYZ,168.511,24.5302,B
2017-04-24 17:50:02.000,XYZ,173.452,21.0953,A
2017-04-24 18:06:57.057,XYZ,187.633,90.5833,B
2017-04-24 18:23:22.000,XYZ,113.729,64.4915,A
2017-04-24 18:40:16.885,XYZ,195.671,85.1325,B
2017-04-24 18:56:42.000,XYZ,165.463,78.1285,A
2017-04-24 19:13:22.000,XYZ,130.26,76.1945,A
2017-04-24 19:30:17.014,XYZ,145.54,48.0887,B
2017-04-24 19:46:42.000,XYZ,114.163,19.2601,A
2017-04-24 20:03:22.000,XYZ,188.396,95.5541,A
2017-04-24 20:20:02.000,XYZ,102.639,60.7874,A
2017-04-24 20:36:57.159,XYZ,155.426,56.9136,B
2017-04-24 20:53:22.000,XYZ,145.467,33.8324,A
2017-04-24 21:10:17.245,XYZ,146.529,34.5388,B
2017-04-24 21:26:56.883,XYZ,146.843,67.3624,B
2017-04-24 21:43:36.864,XYZ,183.119,25.6206,B
2017-04-24 22:00:02.000,XYZ,126.068,94.8934,A
2017-04-24 22:16:42.000,XYZ,183.383,21.0972,A
2017-04-24 22:33:36.936,XYZ,168.858,64.4955,B
2017-04-24 22:50:16.963,XYZ,125.425,24.5688,B
2017-04-24 23:06:56.983,XYZ,117.692,59.2973,B
2017-04-24 23:23:36.933,XYZ,151.702,73.929,B
2017-04-24 23:40:16.947,XYZ,160.657,2.2627,B
2017-04-24 23:56:56.974,XYZ,189.535,70.4181,B
2017-04-25 00:13:36.882,XYZ,180.879,17.052,B
2017-04-25 00:30:17.009,XYZ,121.709,3.64392,B
2017-04-25 00:46:56.856,XYZ,167.811,63.6789,B
2017-04-25 01:03:36.994,XYZ,105.816,57.5813,B
2017-04-25 01:20:17.065,XYZ,125.334,9.81276,B
2017-04-25 01:36:42.000,XYZ,173.662,30.9893,A
2017-04-25 01:53:36.934,XYZ,158.232,69.3651,B
2017-04-25 02:10:02.000,XYZ,137.099,99.6308,A
2017-04-25 02:26:56.972,XYZ,117.4,91.4588,B
2017-04-25 02:43:37.155,XYZ,160.943,53.8822,B
2017-04-25 03:00:17.090,XYZ,154.132,98.0884,B
2017-04-25 03:16:57.185,XYZ,113.232,35.2969,B
2017-04-25 03:33:22.000,XYZ,130.831,98.8183,A
2017-04-25 03:50:02.000,XYZ,128.488,37.842,A
2017-04-25 04:06:56.948,XYZ,134.7,27.7263,B
2017-04-25 04:23:22.000,XYZ,184.649,99.7967,A
2017-04-25 04:40:17.009,XYZ,111.889,47.514,B
2017-04-25 04:56:57.135,XYZ,139.794,9.15253,B
2017-04-25 05:13:22.000,XYZ,122.505,55.128,A
2017-04-25 05:30:17.169,XYZ,163.232,76.5202,B
2017-04-25 05:46:42.000,XYZ,134.449,22.059,A
2017-04-25 06:03:36.962,XYZ,137.939,55.7619,B
2017-04-25 06:20:02.000,XYZ,155.276,52.4219,A
2017-04-25 06:36:56.843,XYZ,193.93,57.7154,B
2017-04-25 06:53:36.959,XYZ,167.326,21.8431,B
2017-04-25 07:10:02.000,XYZ,101.791,26.2318,A
2017-04-25 07:26:42.000,XYZ,156.156,34.5677,A
2017-04-25 07:43:37.057,XYZ,164.006,61.2897,B
2017-04-25 08:00:17.040,XYZ,160.331,33.633,B
2017-04-25 08:16:42.000,XYZ,130.525,90.3328,A
2017-04-25 08:33:36.948,XYZ,101.007,67.5186,B
2017-04-25 08:50:17.014,XYZ,157.934,78.15,B
2017-04-25 09:06:56.900,XYZ,106.919,48.36,B
2017-04-25 09:23:22.000,XYZ,118.024,98.1471,A
2017-04-25 09:40:02.000,XYZ,168.015,34.1407,A
2017-04-25 09:56:42.000,XYZ,151.48,25.8643,A
2017-04-25 10:13:37.039,XYZ,146.72,82.9938,B
2017-04-25 10:30:17.098,XYZ,140.414,77.217,B
2017-04-25 10:46:57.028,XYZ,142.819,62.1954,B
2017-04-25 11:03:37.032,XYZ,183.706,67.5932,B
2017-04-25 11:20:02.000,XYZ,189.31,13.0715,A
2017-04-25 11:36:56.825,XYZ,174.26,89.0782,B
2017-04-25 11:53:36.983,XYZ,181.157,2.12883,B
2017-04-25 12:10:16.911,XYZ,170.327,66.5777,B
2017-04-25 12:26:42.000,XYZ,114.312,36.7337,A
2017-04-25 12:43:37.076,XYZ,134.545,32.4932,B
2017-04-25 13:00:16.929,XYZ,122.32,1.70464,B
2017-04-25 13:16:42.000,XYZ,128.846,93.0206,A
2017-04-25 13:33:22.000,XYZ,104.508,16.6779,A
2017-04-25 13:50:16.852,XYZ,183.382,1.00819,B
2017-04-25 14:06:42.000,XYZ,115.652,38.8699,A
2017-04-25 14:23:22.000,XYZ,188.349,56.6928,A
2017-04-25 14:40:02.000,XYZ,155.87,50.1733,A
2017-04-25 14:56:56.973,XYZ,139.696,78.2597,B
2017-04-25 15:13:22.000,XYZ,186.17,28.1567,A
2017-04-25 15:30:17.024,XYZ,116.468,19.687,B
2017-04-25 15:46:42.000,XYZ,142.197,38.4652,A
2017-04-25 16:03:22.000,XYZ,158.96,40.0913,A
2017-04-25 16:20:02.000,XYZ,114.14,32.9714,A
2017-04-25 16:36:42.000,XYZ,144.584,31.0887,A
2017-04-25 16:53:37.120,XYZ,168.465,68.3582,B
2017-04-25 17:10:17.070,XYZ,188.148,32.203,B
2017-04-25 17:26:57.035,XYZ,147.851,81.3192,B
2017-04-25 17:43:22.000,XYZ,186.664,48.5777,A
2017-04-25 18:00:16.804,XYZ,176.324,24.2247,B
2017-04-25 18:16:56.905,XYZ,162.786,37.4806,B
2017-04-25 18:33:22.000,XYZ,198.68,44.016,A
2017-04-25 18:50:02.000,XYZ,187.624,80.1992,A
2017-04-25 19:06:42.000,XYZ,148.03,39.2275,A
2017-04-25 19:23:36.942,XYZ,111.977,5.06135,B
2017-04-25 19:40:02.000,XYZ,176.008,75.7525,A
2017-04-25 19:56:57.101,XYZ,109.897,95.3239,B
2017-04-25 20:13:37.215,XYZ,191.039,51.6368,B
2017-04-25 20:30:16.973,XYZ,188.176,1.85579,B
2017-04-25 20:46:57.164,XYZ,187.914,62.2268,B
2017-04-25 21:03:37.028,XYZ,149.511,5.50164,B
2017-04-25 21:20:16.984,XYZ,128.849,89.0069,B
2017-04-25 21:36:42.000,XYZ,106.799,81.8041,A
2017-04-25 21:53:22.000,XYZ,182.231,64.9499,A
2017-04-25 22:10:16.832,XYZ,124.946,58.6598,B
2017-04-25 22:26:57.125,XYZ,157.026,78.2142,B
2017-04-25 22:43:22.000,XYZ,109.2,2.83993,A
2017-04-25 23:00:17.011,XYZ,137.625,9.39156,B
2017-04-25 23:16:42.000,XYZ,104.499,26.5181,A
2017-04-25 23:33:37.142,XYZ,125.63,89.5163,B
2017-04-25 23:50:17.003,XYZ,148.784,99.1774,B
2017-04-26 00:06:42.000,XYZ,112.945,65.0053,A
2017-04-26 00:23:22.000,XYZ,166.833,63.3914,A
2017-04-26 00:40:17.009,XYZ,184.913,93.7553,B
2017-04-26 00:56:42.000,XYZ,119.879,69.2133,A
2017-04-26 01:13:36.948,XYZ,115.902,62.8378,B
2017-04-26 01:30:02.000,XYZ,192.359,91.4789,A
2017-04-26 01:46:42.000,XYZ,196.546,92.2969,A
2017-04-26 02:03:22.000,XYZ,127.527,55.1403,A
2017-04-26 02:20:16.950,XYZ,118.945,48.8374,B
2017-04-26 02:36:42.000,XYZ,174.344,3.97137,A
2017-04-26 02:53:36.926,XYZ,108.595,75.7649,B
2017-04-26 03:10:17.056,XYZ,170.537,41.183,B
2017-04-26 03:26:57.174,XYZ,105.834,56.2677,B
2017-04-26 03:43:37.055,XYZ,123.491,20.6924,B
2017-04-26 04:00:02.000,XYZ,174.771,71.327,A
2017-04-26 04:16:42.000,XYZ,120.852,25.0444,A
2017-04-26 04:33:36.952,XYZ,187.86,55.7815,B
2017-04-26 04:50:17.101,XYZ,142.52,9.41459,B
2017-04-26 05:06:57.083,XYZ,112.978,74.471,B
2017-04-26 05:23:22.000,XYZ,177.147,72.826,A
2017-04-26 05:40:02.000,XYZ,108.676,76.2475,A
2017-04-26 05:56:56.769,XYZ,102.78,44.4637,B
2017-04-26 06:13:22.000,XYZ,123.277,63.5421,A
2017-04-26 06:30:02.000,XYZ,134.399,12.9886,A
2017-04-26 06:46:57.148,XYZ,116.034,4.87144,B
2017-04-26 07:03:22.000,XYZ,197.465,20.9939,A
2017-04-26 07:20:17.067,XYZ,146.996,23.6204,B
2017-04-26 07:36:42.000,XYZ,132.964,3.74729,A
2017-04-26 07:53:37.014,XYZ,134.921,46.7444,B
2017-04-26 08:10:17.078,XYZ,171.911,20.0404,B
2017-04-26 08:26:42.000,XYZ,119.009,56.4439,A
2017-04-26 08:43:36.899,XYZ,193.609,89.3508,B
2017-04-26 09:00:02.000,XYZ,183.639,31.1522,A
2017-04-26 09:16:56.948,XYZ,144.364,43.9166,B
2017-04-26 09:33:22.000,XYZ,115.543,63.6018,A
2017-04-26 09:50:17.060,XYZ,163.306,13.6658,B
2017-04-26 10:06:57.076,XYZ,131.202,51.7943,B
2017-04-26 10:23:36.754,XYZ,177.498,10.4858,B
2017-04-26 10:40:02.000,XYZ,130.247,58.8278,A
2017-04-26 10:56:42.000,XYZ,197.652,79.405,A
2017-04-26 11:13:36.990,XYZ,192.001,78.2817,B
2017-04-26 11:30:16.951,XYZ,151.864,37.751,B
2017-04-26 11:46:57.000,XYZ,113.293,56.1722,B
2017-04-26 12:03:22.000,XYZ,152.398,19.0402,A
2017-04-26 12:20:16.887,XYZ,170.951,8.15978,B
2017-04-26 12:36:42.000,XYZ,188.675,24.8594,A
2017-04-26 12:53:37.105,XYZ,184.88,85.6912,B
2017-04-26 13:10:17.128,XYZ,158.454,70.5589,B
2017-04-26 13:26:56.996,XYZ,104.436,31.2564,B
2017-04-26 13:43:22.000,XYZ,173.498,4.06971,A
2017-04-26 14:00:02.000,XYZ,150.134,63.8902,A
2017-04-26 14:16:57.069,XYZ,108.222,44.151,B
2017-04-26 14:33:36.975,XYZ,160.978,2.02601,B
2017-04-26 14:50:17.237,XYZ,183.415,21.646,B
2017-04-26 15:06:56.988,XYZ,129.243,63.8615,B
2017-04-26 15:23:37.101,XYZ,131.928,11.618,B
2017-04-26 15:40:16.796,XYZ,164.906,84.8603,B
2017-04-26 15:56:42.000,XYZ,113.329,20.242,A
2017-04-26 16:13:22.000,XYZ,182.101,90.6558,A
2017-04-26 16:30:16.976,XYZ,172.339,79.5872,B
2017-04-26 16:46:57.063,XYZ,126.091,43.0424,B
2017-04-26 17:03:22.000,XYZ,162.452,93.9188,A
2017-04-26 17:20:16.956,XYZ,122.691,83.4467,B
2017-04-26 17:36:56.976,XYZ,159.649,59.8493,B
2017-04-26 17:53:36.709,XYZ,173.819,52.6481,B
2017-04-26 18:10:16.812,XYZ,194.068,39.1428,B
2017-04-26 18:26:42.000,XYZ,102.273,62.7028,A
2017-04-26 18:43:37.047,XYZ,139.635,11.9638,B
2017-04-26 19:00:02.000,XYZ,144.439,41.4241,A
2017-04-26 19:16:57.030,XYZ,198.04,72.1976,B
2017-04-26 19:33:37.113,XYZ,113.261,56.8451,B
2017-04-26 19:50:02.000,XYZ,105.443,1.97963,A
2017-04-26 20:06:42.000,XYZ,178.38,11.7623,A
2017-04-26 20:23:22.000,XYZ,122.569,63.6671,A
2017-04-26 20:40:02.000,XYZ,190.25,86.1601,A
2017-04-26 20:56:42.000,XYZ,141.173,22.1269,A
2017-04-26 21:13:22.000,XYZ,124.068,19.4594,A
2017-04-26 21:30:02.000,XYZ,106.503,45.4297,A
2017-04-26 21:46:57.042,XYZ,197.521,42.4483,B
2017-04-26 22:03:37.139,XYZ,124.851,99.654,B
2017-04-26 22:20:16.915,XYZ,127.209,96.5376,B
2017-04-26 22:36:57.033,XYZ,124.928,66.2408,B
2017-04-26 22:53:37.033,XYZ,139.842,50.2219,B
2017-04-26 23:10:02.000,XYZ,105.712,9.75371,A
2017-04-26 23:26:56.920,XYZ,154.946,7.04747,B
2017-04-26 23:43:22.000,XYZ,111.19,22.7882,A
2017-04-27 00:00:16.932,XYZ,164.219,83.1349,B
2017-04-27 00:16:56.928,XYZ,108.739,18.6812,B
2017-04-27 00:33:37.023,XYZ,159.798,70.8782,B
2017-04-27 00:50:17.046,XYZ,185.262,97.3648,B
2017-04-27 01:06:56.932,XYZ,186.852,40.517,B
2017-04-27 01:23:22.000,XYZ,133.779,29.3566,A
2017-04-27 01:40:02.000,XYZ,137.527,53.0432,A
2017-04-27 01:56:42.000,XYZ,112.396,93.1811,A
2017-04-27 02:13:22.000,XYZ,148.386,64.8436,A
2017-04-27 02:30:02.000,XYZ,188.794,41.926,A
2017-04-27 02:46:42.000,XYZ,102.351,9.25121,A
2017-04-27 03:03:37.037,XYZ,173.203,67.6805,B
2017-04-27 03:20:17.056,XYZ,118.079,96.1324,B
2017-04-27 03:36:57.051,XYZ,141.732,61.2161,B
2017-04-27 03:53:36.976,XYZ,161.727,69.5936,B
2017-04-27 04:10:16.983,XYZ,174.506,41.8091,B
2017-04-27 04:26:42.000,XYZ,157.885,76.9332,A
2017-04-27 04:43:36.946,XYZ,187.568,35.6399,B
2017-04-27 05:00:16.875,XYZ,192.415,94.9843,B
2017-04-27 05:16:56.973,XYZ,103.836,25.2248,B
2017-04-27 05:33:22.000,XYZ,184.452,12.6811,A
2017-04-27 05:50:02.000,XYZ,176.931,34.1809,A
2017-04-27 06:06:42.000,XYZ,121.599,59.8183,A
2017-04-27 06:23:22.000,XYZ,142.292,46.5878,A
2017-04-27 06:40:02.000,XYZ,172.732,16.3616,A
2017-04-27 06:56:42.000,XYZ,199.205,7.22173,A
2017-04-27 07:13:22.000,XYZ,162.507,9.18947,A
2017-04-27 07:30:17.033,XYZ,161.647,71.6004,B
2017-04-27 07:46:42.000,XYZ,196.618,65.5861,A
2017-04-27 08:03:22.000,XYZ,187.282,47.4261,A
2017-04-27 08:20:17.045,XYZ,127.229,31.5308,B
2017-04-27 08:36:42.000,XYZ,103.117,12.88,A
2017-04-27 08:53:22.000,XYZ,106.478,77.5811,A
2017-04-27 09:10:02.000,XYZ,110.905,17.3187,A
2017-04-27 09:26:42.000,XYZ,174.043,18.3231,A
2017-04-27 09:43:37.010,XYZ,127.318,93.7116,B
2017-04-27 10:00:17.060,XYZ,177.057,5.82396,B
2017-04-27 10:16:42.000,XYZ,102.461,94.8391,A
2017-04-27 10:33:36.986,XYZ,104.319,87.2155,B
2017-04-27 10:50:02.000,XYZ,166.108,52.8794,A
2017-04-27 11:06:42.000,XYZ,182.049,7.53954,A
2017-04-27 11:23:36.885,XYZ,117.879,24.1821,B
2017-04-27 11:40:02.000,XYZ,153.754,43.9151,A
2017-04-27 11:56:42.000,XYZ,190.831,66.0936,A
2017-04-27 12:13:22.000,XYZ,177.282,73.9662,A
2017-04-27 12:30:02.000,XYZ,152.91,64.8737,A
2017-04-27 12:46:57.059,XYZ,153.35,8.56392,B
2017-04-27 13:03:22.000,XYZ,102.936,9.3454,A
2017-04-27 13:20:17.026,XYZ,106.616,53.5641,B
2017-04-27 13:36:42.000,XYZ,162.545,29.7836,A
2017-04-27 13:53:37.025,XYZ,174.25,59.2756,B
2017-04-27 14:10:02.000,XYZ,184.827,10.856,A
2017-04-27 14:26:42.000,XYZ,113.939,65.5341,A
2017-04-27 14:43:22.000,XYZ,178.179,77.0226,A
2017-04-27 15:00:17.064,XYZ,123.52,39.1913,B
2017-04-27 15:16:42.000,XYZ,116.298,23.1555,A
2017-04-27 15:33:37.029,XYZ,131.44,32.2014,B
2017-04-27 15:50:17.009,XYZ,100.399,99.9953,B
2017-04-27 16:06:42.000,XYZ,103.883,5.67562,A
2017-04-27 16:23:36.978,XYZ,125.834,47.6825,B
2017-04-27 16:40:16.872,XYZ,184.808,36.7723,B
2017-04-27 16:56:56.954,XYZ,151.246,87.5814,B
2017-04-27 17:13:22.000,XYZ,116.485,84.919,A
2017-04-27 17:30:02.000,XYZ,155.99,98.4401,A
2017-04-27 17:46:56.891,XYZ,122.581,87.2693,B
2017-04-27 18:03:22.000,XYZ,141.411,51.7587,A
2017-04-27 18:20:02.000,XYZ,176.044,23.542,A
2017-04-27 18:36:42.000,XYZ,168.241,32.312,A
2017-04-27 18:53:22.000,XYZ,115.415,71.0398,A
2017-04-27 19:10:02.000,XYZ,194.423,19.2924,A
2017-04-27 19:26:42.000,XYZ,176.393,23.612,A
2017-04-27 19:43:37.049,XYZ,158.95,91.1149,B
2017-04-27 20:00:02.000,XYZ,136.938,97.9774,A
2017-04-27 20:16:56.870,XYZ,196.161,18.1134,B
2017-04-27 20:33:22.000,XYZ,152.524,61.6613,A
2017-04-27 20:50:16.922,XYZ,144.942,61.6435,B
2017-04-27 21:06:42.000,XYZ,169.684,50.8928,A
2017-04-27 21:23:37.095,XYZ,143.523,20.8916,B
2017-04-27 21:40:02.000,XYZ,167.251,52.2882,A
2017-04-27 21:56:56.942,XYZ,182.162,74.4531,B
2017-04-27 22:13:22.000,XYZ,155.495,56.8451,A
2017-04-27 22:30:02.000,XYZ,122.394,5.78286,A
2017-04-27 22:46:42.000,XYZ,192.162,86.8884,A
2017-04-27 23:03:37.072,XYZ,177.214,30.3682,B
2017-04-27 23:20:17.009,XYZ,153.121,3.8915,B
2017-04-27 23:36:42.000,XYZ,105.39,47.894,A
2017-04-27 23:53:37.094,XYZ,165.11,66.5698,B
2017-04-28 00:10:17.007,XYZ,172.986,83.0229,B
2017-04-28 00:26:42.000,XYZ,199.392,1.04745,A
2017-04-28 00:43:22.000,XYZ,126.532,28.7898,A
2017-04-28 01:00:17.086,XYZ,177.176,32.0261,B
2017-04-28 01:16:56.991,XYZ,130.154,41.0838,B
2017-04-28 01:33:36.814,XYZ,148.143,38.2143,B
2017-04-28 01:50:02.000,XYZ,145.842,73.2012,A
2017-04-28 02:06:42.000,XYZ,110.357,84.916,A
2017-04-28 02:23:36.971,XYZ,113.219,69.6921,B
2017-04-28 02:40:16.793,XYZ,188.108,77.6649,B
2017-04-28 02:56:57.038,XYZ,176.321,99.1449,B
2017-04-28 03:13:22.000,XYZ,127.513,95.4355,A
2017-04-28 03:30:02.000,XYZ,190.008,49.2585,A
2017-04-28 03:46:56.926,XYZ,133.422,43.1143,B
2017-04-28 04:03:22.000,XYZ,101.667,3.98486,A
2017-04-28 04:20:16.957,XYZ,143.114,57.2806,B
2017-04-28 04:36:56.990,XYZ,138.009,39.1555,B
2017-04-28 04:53:36.979,XYZ,119.265,63.5311,B
2017-04-28 05:10:02.000,XYZ,115.888,33.0487,A
